# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR 1200ac5fae9633a0
# CUDA_DEVICE 0 Tesla C2050
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,gridSizeZ,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,local_load,local_store,gld_request,gst_request,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,branch,l1_local_load_miss,l1_local_store_hit,divergent_branch,l1_local_store_miss,l1_global_load_hit,inst_issued,l1_global_load_miss,inst_executed,uncached_global_load_transaction,global_store_transaction,warps_launched,threads_launched,l1_shared_bank_conflict,active_warps,active_cycles,l2 read requests,l2 read texture requests,l2 write requests,l2 read misses,l2 write misses,tex cache requests,tex cache misses,threads instruction executed,dram reads,dram writes
1200b8241f0bc580,memcpyDtoH,21464.9,60780.1,,,,,,,,,,,0,0,67108864,1
1200b8242059f360,_Z10init_arrayPiS_i,38921.3,35.2,1,32768,1,1,512,1,1,0,0,8,0,-1,,0,0,0,3401680,3368000,0,0,2109,0,3432096,0,0,0,0,3372799,29764954,33697,27407856,0,3371200,33727,1079145,0,866789134,22365982,2097208,17137,209715200,2352774,111653612,0,0,876843264,3497529,132881147
1200b82422abe160,memcpyDtoH,21511.9,60774.9,,,,,,,,,,,0,0,67108864,1
1200b82423fc14c0,_Z10init_arrayPiS_i,38972,105.04,1,32768,1,1,512,1,1,0,0,8,0,-1,,0,0,0,3400064,3366400,0,0,2108,0,3440256,0,0,0,0,3369599,29785169,33761,27394848,0,3369600,33664,1077248,0,864306940,22351178,2097208,0,209715200,2329621,111764320,0,0,875802624,3478432,133005237
1200b824264ec880,memcpyDtoH,21610.8,61053.8,,,,,,,,,,,0,0,67108864,1
1200b82427a07fa0,_Z10init_arrayPiS_i,38987.9,31.12,1,32768,1,1,512,1,1,0,0,8,0,-1,,0,0,0,3398448,3364800,0,0,2105,0,3428832,0,0,0,0,3367999,29700411,33649,27407856,0,3371200,33696,1078272,0,855436862,22352972,2097208,8244,209715200,2393467,111794515,0,0,876435991,3499646,133040482
1200b82429f371a0,memcpyDtoH,21455.1,60759,,,,,,,,,,,0,0,67108864,1
1200b8242b41dc00,_Z10init_arrayPiS_i,38968.3,22.48,1,32768,1,1,512,1,1,0,0,8,0,-1,,0,0,0,3406528,3372800,0,0,2106,0,3435360,0,0,0,0,3366399,29745180,33681,27368832,0,3366400,33664,1077248,0,867983744,22379769,2097208,8893,209715200,2341378,111646223,779,669,875594496,3460820,132884021
1200b8242d948160,memcpyDtoH,21555.9,60822.2,,,,,,,,,,,0,0,67108864,1
1200b8242ee1aca0,_Z10init_arrayPiS_i,38945.4,19.28,1,32768,1,1,512,1,1,0,0,8,0,-1,,0,0,0,3396832,3363200,0,0,2108,0,3432096,0,0,0,0,3371199,29754515,33697,27446880,0,3376000,33664,1077248,0,864072609,22381234,2097208,0,209715200,2357557,111557224,0,0,876843264,3526072,132770412
1200b8243133f8c0,memcpyDtoH,21473.4,60722.3,,,,,,,,,,,0,0,67108864,1
1200b8243398e1c0,memset32_aligned1D,447.136,34,1,65534,1,1,192,1,1,0,0,6,0,-1,,0,0,0,0,28218,0,0,4694,0,56316,0,0,0,0,0,425135,0,423900,0,28260,28209,902464,0,8818524,254217,0,0,1572816,5865,1572828,0,0,13540320,9803,1845784
1200b824339fbc60,memset32_aligned1D,149.44,5.88,1,21848,1,1,192,1,1,0,0,6,0,-1,,0,0,0,0,9470,0,0,1574,0,18816,0,0,0,0,0,142472,0,141570,0,9438,9396,300672,0,2905054,84781,0,0,524336,1798,524348,0,0,4512960,6045,614469
1200b82433a22f20,_Z10init_arrayPiS_i,9650.11,9.2,1,8192,1,1,512,1,1,0,0,8,1,-1,,0,0,0,851632,843200,0,0,525,0,858432,0,0,0,0,838399,7488573,8401,6842208,0,841600,8432,269824,0,206101347,5544875,524344,0,52428800,584271,29586273,0,0,218534400,841304,35139531
1200b82434357640,_Z10init_arrayPiS_i,9646.72,5.84,1,8192,1,1,512,1,1,0,0,8,2,-1,,0,0,0,848400,840000,0,0,527,0,858432,0,0,0,0,836799,7494222,8401,6829200,0,840000,8432,269824,0,207116753,5542581,524344,0,52428800,584220,29577986,0,0,219158784,845942,35126744
1200b82434c8b060,_Z10init_arrayPiS_i,9637.95,5.32,1,8192,1,1,512,1,1,0,0,8,3,-1,,0,0,0,848400,840000,0,0,526,0,855168,0,0,0,0,841599,7473759,8385,6855216,0,843200,8416,269312,0,205749429,5542150,524344,0,52428800,581687,29560654,0,0,218326272,846324,35105354
1200b824355bc960,_Z10init_arrayPiS_i,9639.01,5.36,1,8192,1,1,512,1,1,0,0,8,4,-1,,0,0,0,848400,840000,0,0,526,0,856800,0,0,0,0,839999,7490425,8401,6842208,0,841600,8432,269824,0,207230397,5549011,524344,0,52428800,584650,29571497,0,0,219158784,845933,35119632
1200b8243438ff20,memcpyDtoHasync,5409.63,8.64,,,,,,,,,,,1,0,16777216,1
1200b82434c8fdc0,memcpyDtoHasync,5445.82,2.52,,,,,,,,,,,2,0,16777216,1
1200b824355bfd00,memcpyDtoHasync,5382.59,2.28,,,,,,,,,,,3,0,16777216,1
1200b82435eeedc0,memcpyDtoHasync,5508.96,2.24,,,,,,,,,,,4,0,16777216,1
1200b82435f0a6e0,_Z10init_arrayPiS_i,9746.5,54.28,1,8192,1,1,512,1,1,0,0,8,1,-1,,0,0,0,850016,841600,0,0,525,0,858432,0,0,0,0,844799,7479445,8385,6816192,0,838400,8432,269824,0,216003413,5531897,524344,0,52428800,2772393,27158194,0,0,219158784,3915526,32146310
1200b82436856680,_Z10init_arrayPiS_i,9748.16,5.44,1,8192,1,1,512,1,1,0,0,8,2,-1,,0,0,0,845168,836800,0,0,525,0,860064,0,0,0,0,843199,7486430,8385,6842208,0,841600,8432,269824,0,216954132,5550443,524344,0,52428800,584314,29599011,0,0,218950656,875826,35152460
1200b824371a2ca0,_Z10init_arrayPiS_i,9763.36,5.16,1,8192,1,1,512,1,1,0,0,8,3,-1,,0,0,0,846784,838400,2,3,527,0,858432,0,0,0,0,841599,7466948,8369,6855216,0,843200,8432,269824,0,217021913,5544365,524344,0,52428800,593008,27915099,0,0,218742528,925728,33225824
1200b82437af2f80,_Z10init_arrayPiS_i,9742.69,4.84,1,8192,1,1,512,1,1,0,0,8,4,-1,,0,0,0,851632,843200,0,0,525,0,858432,0,0,0,0,839999,7439074,8417,6842208,0,841600,8416,269312,0,217292751,5537657,524344,0,52428800,602825,27927547,0,0,219366912,904718,33239201
1200b82436905e20,memcpyDtoHasync,5420,36.4,,,,,,,,,,,1,0,16777216,1
1200b82437205f80,memcpyDtoHasync,5372.35,2.96,,,,,,,,,,,2,0,16777216,1
1200b82437af5fa0,memcpyDtoHasync,5380.38,2.2,,,,,,,,,,,3,0,16777216,1
1200b8243843f460,memcpyDtoHasync,5492.13,2.8,,,,,,,,,,,4,0,16777216,1
1200b824384594a0,_Z10init_arrayPiS_i,9734.88,149.28,1,8192,1,1,512,1,1,0,0,8,1,-1,,0,0,0,850016,841600,0,0,527,0,860253,0,0,0,0,841599,7457663,8449,6842208,0,841600,8416,269312,0,216401232,5532361,524344,7508,52428800,2807209,25807591,0,0,219208400,3935876,30644508
1200b82438da26e0,_Z10init_arrayPiS_i,9775.42,5.56,1,8192,1,1,512,1,1,0,0,8,2,-1,,0,0,0,850016,841600,0,0,528,0,860064,0,0,0,0,843199,7427767,8417,6868224,0,844800,8400,268800,0,221554831,5587483,524344,0,52428800,597239,27934931,0,0,219158784,869631,33249317
1200b824396f5780,_Z10init_arrayPiS_i,9740.83,4.76,1,8192,1,1,512,1,1,0,0,8,3,-1,,0,0,0,848400,840000,0,0,525,0,858432,0,0,0,0,844799,7452706,8449,6842208,0,841600,8416,269312,0,217498266,5593848,524344,0,52428800,610018,27866736,0,0,219158784,869412,33174438
1200b8243a040100,_Z10init_arrayPiS_i,9761.38,5.04,1,8192,1,1,512,1,1,0,0,8,4,-1,,0,0,0,853248,844800,0,0,526,0,858432,0,0,0,0,838399,7436085,8417,6842208,0,841600,8400,268800,0,216321191,5590548,524344,8895,52428800,596581,27915573,1987,0,218742528,869363,33225997
1200b8243a9c5a20,memcpyDtoHasync,5748.77,29.44,,,,,,,,,,,1,0,16777216,1
1200b8243af41ec0,memcpyDtoHasync,5592.83,5.56,,,,,,,,,,,2,0,16777216,1
1200b8243b498060,memcpyDtoHasync,5711.68,2.28,,,,,,,,,,,3,0,16777216,1
1200b8243ba0b340,memcpyDtoHasync,5373.44,2.24,,,,,,,,,,,4,0,16777216,1
1200b8243af43ee0,_Z10init_arrayPiS_i,9750.21,128.56,1,8192,1,1,512,1,1,0,0,8,1,-1,,0,0,0,850016,841600,0,0,528,0,856800,0,0,0,0,843199,7438243,8433,6829200,0,840000,8448,270336,0,212414844,5588067,524344,0,52428800,2772826,25802467,0,1190,219366912,3937665,30643973
1200b8243b891940,_Z10init_arrayPiS_i,9742.66,6.24,1,8192,1,1,512,1,1,0,0,8,2,-1,,0,0,0,850016,841600,0,0,526,0,856800,0,0,0,0,843199,7387783,8385,6855216,0,843200,8400,268800,0,211743132,5578788,524344,0,52428800,585054,27936004,0,0,218742528,868478,33246453
1200b8243c1dca40,_Z10init_arrayPiS_i,9744.9,4.76,1,8192,1,1,512,1,1,0,0,8,3,-1,,0,0,0,848400,840000,0,0,526,0,860064,0,0,0,0,839999,7427252,8433,6842208,0,841600,8400,268800,0,212200974,5578591,524344,0,52428800,583447,27930399,0,0,219575040,870341,33244501
1200b8243cb283c0,_Z10init_arrayPiS_i,9770.98,4.8,1,8192,1,1,512,1,1,0,0,8,4,-1,,0,0,0,848400,840000,0,0,527,0,863328,0,0,0,0,841599,7404496,8401,6829200,0,840000,8400,268800,0,210738354,5593093,524344,0,52428800,584941,27906726,0,0,219783168,898356,33217452
1200b8243d4a7820,memcpyDtoHasync,5762.24,139.92,,,,,,,,,,,1,0,16777216,1
1200b8243da27120,memcpyDtoHasync,5597.41,2.52,,,,,,,,,,,2,0,16777216,1
1200b8243df7e480,memcpyDtoHasync,5429.28,2.24,,,,,,,,,,,3,0,16777216,1
1200b8243e4ac760,memcpyDtoHasync,5375.52,2.24,,,,,,,,,,,4,0,16777216,1
1200b8243da295c0,_Z10init_arrayPiS_i,9720.8,46.8,1,8192,1,1,512,1,1,0,0,8,1,-1,,0,0,0,851632,843200,0,0,526,0,861696,0,0,0,0,843199,7412269,8417,6855216,0,843200,8432,269824,0,212798031,5583536,524344,0,52428800,2773278,25884429,0,0,219158784,4038301,30736738
1200b8243e36f7c0,_Z10init_arrayPiS_i,9763.74,5.32,1,8192,1,1,512,1,1,0,0,8,2,-1,,0,0,0,850016,841600,0,0,528,0,858432,0,0,0,0,839999,7427522,8433,6842208,0,841600,8416,269312,0,212751655,5590423,524344,0,52428800,598951,27915516,0,0,219158784,903206,33225939
1200b8243ecbfb20,_Z10init_arrayPiS_i,9755.2,4.8,1,8192,1,1,512,1,1,0,0,8,3,-1,,0,0,0,850016,841600,0,0,526,0,860064,0,0,0,0,839999,7401456,8401,6868224,0,844800,8416,269312,0,212809471,5589325,524344,0,52428800,599499,27886874,0,0,219158784,869412,33193748
1200b8243f60dcc0,_Z10init_arrayPiS_i,9736.67,4.8,1,8192,1,1,512,1,1,0,0,8,4,-1,,0,0,0,851632,843200,0,0,527,0,860064,0,0,0,0,841599,7400968,8385,6855216,0,843200,8400,268800,0,222500893,5596859,524344,0,52428800,616689,27920872,0,0,218742528,868825,33234446
1200b8243ff7aec0,memcpyDtoHasync,5714.05,114,,,,,,,,,,,1,0,16777216,1
1200b824404eeae0,memcpyDtoHasync,5592.26,2.48,,,,,,,,,,,2,0,16777216,1
1200b82440a44a60,memcpyDtoHasync,5440.29,2.16,,,,,,,,,,,3,0,16777216,1
1200b82440f75820,memcpyDtoHasync,5372.06,2.2,,,,,,,,,,,4,0,16777216,1
1200b824404f0300,_Z10init_arrayPiS_i,9728.48,117.6,1,8192,1,1,512,1,1,0,0,8,1,-1,,0,0,0,850016,841600,0,0,525,0,856800,0,0,0,0,841599,7418117,8433,6855216,0,843200,8416,269312,0,217245234,5594859,524344,17132,52428800,2817628,25821804,5646,0,218998359,3934653,30665210
1200b82440e38240,_Z10init_arrayPiS_i,9738.88,5.4,1,8192,1,1,512,1,1,0,0,8,2,-1,,0,0,0,850016,841600,0,0,526,0,860064,0,0,0,0,841599,7433746,8449,6855216,0,843200,8400,268800,0,220542392,5591013,524344,0,52428800,595925,27931696,0,0,219366912,868060,33242325
1200b82441782440,_Z10init_arrayPiS_i,9744.93,4.84,1,8192,1,1,512,1,1,0,0,8,3,-1,,0,0,0,851632,843200,0,0,526,0,858432,0,0,0,0,841599,7426912,8417,6868224,0,844800,8448,270336,0,215602102,5586580,524344,0,52428800,584780,27942568,0,0,218950656,869753,33260948
1200b824420cde40,_Z10init_arrayPiS_i,9753.89,6.4,1,8192,1,1,512,1,1,0,0,8,4,-1,,0,0,0,851632,843200,0,0,527,0,863328,0,0,0,0,844799,7427132,8417,6829200,0,840000,8416,269312,0,217713036,5585715,524344,0,52428800,585039,27954750,0,0,219158784,864551,33276053
1200b82442a42760,memcpyDtoHasync,5832.8,130.04,,,,,,,,,,,1,0,16777216,1
1200b82442fd33a0,memcpyDtoHasync,5606.43,2.48,,,,,,,,,,,2,0,16777216,1
1200b8244352cbe0,memcpyDtoHasync,5618.14,2.32,,,,,,,,,,,3,0,16777216,1
1200b82443a890e0,memcpyDtoHasync,5655.52,2.16,,,,,,,,,,,4,0,16777216,1
1200b82442fd3f80,_Z10init_arrayPiS_i,9725.66,128.52,1,8192,1,1,512,1,1,0,0,8,1,-1,,0,0,0,851632,843200,0,0,526,0,860064,0,0,0,0,843199,7438947,8433,6868224,0,844800,8448,270336,0,215856400,5586170,524344,0,52428800,2771993,25834037,0,1204,219575040,3951472,30680369
1200b8244391b400,_Z10init_arrayPiS_i,9734.11,6.16,1,8192,1,1,512,1,1,0,0,8,2,-1,,0,0,0,850016,841600,0,0,526,0,858432,0,0,0,0,838399,7435472,8433,6855216,0,843200,8400,268800,0,216389826,5584887,524344,0,52428800,585038,27915986,0,0,218742528,896123,33222440
1200b82444264340,_Z10init_arrayPiS_i,9756.86,4.8,1,8192,1,1,512,1,1,0,0,8,3,-1,,0,0,0,850016,841600,0,0,527,0,861696,0,0,0,0,841599,7438431,8433,6868224,0,844800,8416,269312,0,216024091,5589531,524344,0,52428800,584809,27953651,0,0,218950656,950514,33270598
1200b82444bb2ba0,_Z10init_arrayPiS_i,9756.74,5.08,1,8192,1,1,512,1,1,0,0,8,4,-1,,0,0,0,851632,843200,0,0,527,0,856800,0,0,0,0,843199,7481870,8481,6881232,0,846400,8432,269824,0,216088989,5592195,524344,0,52428800,584609,27897079,0,0,218950656,903287,33205843
1200b824455369c0,memcpyDtoHasync,5827.17,104.56,,,,,,,,,,,1,0,16777216,1
1200b82445ac6240,memcpyDtoHasync,5598.62,2.64,,,,,,,,,,,2,0,16777216,1
1200b8244601da80,memcpyDtoHasync,5412.64,2.16,,,,,,,,,,,3,0,16777216,1
1200b82446547c60,memcpyDtoHasync,5442.02,2.2,,,,,,,,,,,4,0,16777216,1
1200b82445ac8240,_Z10init_arrayPiS_i,9722.82,122.64,1,8192,1,1,512,1,1,0,0,8,1,-1,,0,0,0,850016,841600,0,0,523,0,858432,0,0,0,0,843199,7421514,8417,6829200,0,840000,8448,270336,0,217482704,5567034,524344,0,52428800,2797127,25833079,0,0,219158784,3938307,30674523
1200b8244640eba0,_Z10init_arrayPiS_i,9747.42,6.56,1,8192,1,1,512,1,1,0,0,8,2,-1,,0,0,0,853248,844800,0,0,525,0,860064,0,0,0,0,841599,7422655,8401,6842208,0,841600,8432,269824,0,222243944,5585809,524344,0,52428800,620214,27893593,0,0,218742528,864691,33202740
1200b82446d5aee0,_Z10init_arrayPiS_i,9734.02,4.84,1,8192,1,1,512,1,1,0,0,8,3,-1,,0,0,0,850016,841600,0,0,527,0,861696,0,0,0,0,844799,7456610,8433,6842208,0,841600,8464,270848,0,215449956,5588888,524344,0,52428800,596579,27926203,0,0,219158784,870063,33237811
1200b824476a3dc0,_Z10init_arrayPiS_i,9748.22,5.04,1,8192,1,1,512,1,1,0,0,8,4,-1,,0,0,0,853248,844800,0,0,528,0,858432,0,0,0,0,841599,7421702,8401,6842208,0,841600,8448,270336,0,217233510,5595475,524344,0,52428800,612236,27905147,0,0,219991296,868914,33216306
1200b8244800f300,memcpyDtoHasync,5715.49,112.28,,,,,,,,,,,1,0,16777216,1
1200b824485834e0,memcpyDtoHasync,5653.92,2.64,,,,,,,,,,,2,0,16777216,1
1200b82448ae8500,memcpyDtoHasync,5409.28,2.2,,,,,,,,,,,3,0,16777216,1
1200b82449011980,memcpyDtoHasync,5413.47,2.2,,,,,,,,,,,4,0,16777216,1
1200b82448585860,_Z10init_arrayPiS_i,9728.26,139.2,1,8192,1,1,512,1,1,0,0,8,1,-1,,0,0,0,853248,844800,0,0,527,0,855168,0,0,0,0,843199,7411936,8401,6845220,0,841600,8432,269824,0,215806900,5585395,524344,8895,52428800,2784842,25821696,5622,0,219158784,3934569,30660455
1200b82448ecd7a0,_Z10init_arrayPiS_i,9746.21,7.24,1,8192,1,1,512,1,1,0,0,8,2,-1,,0,0,0,850016,841600,0,0,527,0,860064,0,0,0,0,844799,7405923,8385,6855216,0,843200,8432,269824,0,216212333,5599729,524344,0,52428800,585118,27957832,0,0,218950656,869088,33273450
1200b82449819640,_Z10init_arrayPiS_i,9756.67,5.08,1,8192,1,1,512,1,1,0,0,8,3,-1,,0,0,0,851632,843200,0,0,525,0,855168,0,0,0,0,843199,7443867,8433,6829200,0,840000,8432,269824,0,217465637,5588123,524344,8229,52428800,585220,27930960,0,0,218950656,869236,33248161
1200b8244a167da0,_Z10init_arrayPiS_i,9741.34,5.2,1,8192,1,1,512,1,1,0,0,8,4,-1,,0,0,0,846784,838400,0,0,528,0,860064,0,0,0,0,839999,7440089,8433,6868224,0,844800,8416,269312,0,218240267,5594800,524344,0,52428800,584936,27923291,0,0,219158784,888758,33236221
1200b8244aad9a20,memcpyDtoHasync,5701.47,118.04,,,,,,,,,,,1,0,16777216,1
1200b8244b04a640,memcpyDtoHasync,5837.57,2.48,,,,,,,,,,,2,0,16777216,1
1200b8244b5dc3e0,memcpyDtoHasync,5421.18,2.2,,,,,,,,,,,3,0,16777216,1
1200b8244bb08740,memcpyDtoHasync,5375.78,2.2,,,,,,,,,,,4,0,16777216,1
1200b8244b04ce40,_Z10init_arrayPiS_i,9739.39,121.28,1,8192,1,1,512,1,1,0,0,8,1,-1,,0,0,0,851632,843200,0,0,528,0,858432,0,0,0,0,839999,7430199,8417,6829200,0,840000,8432,269824,0,216273927,5585883,524344,0,52428800,2773754,25878102,0,0,219575040,4005751,30735020
1200b8244b997840,_Z10init_arrayPiS_i,9759.3,5.72,1,8192,1,1,512,1,1,0,0,8,2,-1,,0,0,0,851632,843200,0,0,527,0,860064,0,0,0,0,841599,7440981,8433,6842208,0,841600,8416,269312,0,215130089,5592675,524344,0,52428800,582666,27930424,0,0,219366912,894422,33243056
1200b8244c2e69e0,_Z10init_arrayPiS_i,9756.16,4.92,1,8192,1,1,512,1,1,0,0,8,3,-1,,0,0,0,851632,843200,0,0,526,0,858432,0,0,0,0,839999,7458296,8449,6855216,0,843200,8384,268288,0,216367201,5596331,524344,0,52428800,595826,27914963,0,0,219575040,887372,33224685
1200b8244cc34f40,_Z10init_arrayPiS_i,9768.22,5.36,1,8192,1,1,512,1,1,0,0,8,4,-1,,0,0,0,853248,844800,0,0,527,0,856800,0,0,0,0,843199,7427369,8417,6842208,0,841600,8416,269312,0,216074003,5597766,524344,0,52428800,604121,27945474,0,0,218950656,865450,33259046
1200b8244d5b9260,memcpyDtoHasync,5443.42,102.56,,,,,,,,,,,1,0,16777216,1
1200b8244daead80,memcpyDtoHasync,5380.22,2.44,,,,,,,,,,,2,0,16777216,1
1200b8244e00d1c0,memcpyDtoHasync,5370.98,2.2,,,,,,,,,,,3,0,16777216,1
1200b8244e52d1e0,memcpyDtoHasync,5622.72,2.24,,,,,,,,,,,4,0,16777216,1
