# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR 1200ac5f7b605e78
# CUDA_DEVICE 0 Tesla C2050
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,gridSizeZ,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,gld_inst_32bit,gld_inst_64bit,gld_inst_128bit,gst_inst_8bit,gst_inst_16bit,gst_inst_32bit,gst_inst_64bit,gst_inst_128bit,local_load,local_store,gld_request,gst_request,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,branch,l1_local_load_miss,l1_local_store_hit,divergent_branch,l1_local_store_miss,l1_global_load_hit,inst_issued,l1_global_load_miss,inst_executed,uncached_global_load_transaction,global_store_transaction,warps_launched,threads_launched,l1_shared_bank_conflict,active_warps,active_cycles,l2 read requests,l2 read texture requests,l2 write requests,l2 read misses,l2 write misses,tex cache requests,tex cache misses,threads instruction executed,dram reads,dram writes
1200c1afac7cb540,_Z22gemm_kernel1x1_tex_valIfLb1ELb0ELb0ELb0ELb0EEvPT_iiiiiiiiS0_S0_,436.768,37.64,1,4,60,1,16,16,1,0,2176,17,0,-1,,0,0,0,0,0,0,61440,0,0,0,0,0,136,174080,10880,17,0,6192,0,0,0,0,0,357120,0,345312,0,288,136,4352,10880,11742194,237129,0,598116,7680,102609,12783,87040,43464,10743040,219928,17085
1200c1afac84caa0,_Z24fermiSgemm_v2_kernel_valILb1ELb0ELb0EEvPfPKfS2_iiiiiiffii,1585.73,7.08,0.333,6,10,1,64,4,1,0,12736,63,0,-1,,0,0,0,0,0,0,552960,0,0,11264,8832,0,1152,245760,15360,4,10849,1376,463,32,0,8800,0,1246247,0,1229376,0,2304,40,1280,19200,10729880,723038,26496,920088,88380,309877,88523,122880,61440,39340032,615127,105947
1200c1afac9d0440,_Z22gemm_kernel1x1_tex_valIfLb1ELb0ELb0ELb0ELb0EEvPT_iiiiiiiiS0_S0_,437.056,5.8,1,4,60,1,16,16,1,0,2176,17,0,-1,,0,0,0,0,0,0,61440,0,0,0,0,0,136,174080,10880,17,0,6192,0,0,0,0,0,357120,0,326128,0,272,136,4352,10880,10497367,237431,0,596268,7680,102685,7866,87040,43212,10743040,206464,11577
1200c1afaca3b700,_Z24fermiSgemm_v2_kernel_valILb1ELb0ELb0EEvPfPKfS2_iiiiiiffii,1581.44,5.72,0.333,6,10,1,64,4,1,0,12736,63,0,-1,,0,0,0,0,0,0,552960,0,0,14080,11040,0,1440,245760,15360,4,10787,1376,473,32,0,8800,0,1246292,0,1229376,0,2304,32,1024,15360,10680452,715524,26936,920082,88652,311099,120532,122880,61440,39340032,650470,150493
1200c1afacbbdfe0,_Z22gemm_kernel1x1_tex_valIfLb1ELb0ELb0ELb0ELb0EEvPT_iiiiiiiiS0_S0_,436.992,5.56,1,4,60,1,16,16,1,0,2176,17,0,-1,,0,0,0,0,0,0,61440,0,0,0,0,0,136,184320,11520,18,0,5504,0,0,0,0,0,337288,0,345312,0,288,136,4352,10880,9795017,249673,0,596440,7680,102552,12737,92160,42480,10436096,217107,17114
1200c1afacc29280,_Z24fermiSgemm_v2_kernel_valILb1ELb0ELb0EEvPfPKfS2_iiiiiiffii,1582.14,5.52,0.333,6,10,1,64,4,1,0,12736,63,0,-1,,0,0,0,0,0,0,552960,0,0,11264,8832,0,1152,245794,15391,4,11022,1376,502,32,0,8800,0,1246242,0,1229376,0,2304,32,1024,15360,10754900,720268,26620,920104,88020,311477,96414,122880,76800,39340032,681959,114327
1200c1afacdabe20,_Z22gemm_kernel1x1_tex_valIfLb1ELb0ELb0ELb0ELb0EEvPT_iiiiiiiiS0_S0_,436.832,5.6,1,4,60,1,16,16,1,0,2176,17,0,-1,,0,0,0,0,0,0,61440,0,0,0,0,0,136,174080,10880,17,0,5848,0,0,0,0,0,337288,0,345312,0,288,144,4608,11520,10508428,224312,0,589594,7680,102600,7901,81920,42596,10743040,206460,11659
1200c1aface16fe0,_Z24fermiSgemm_v2_kernel_valILb1ELb0ELb0EEvPfPKfS2_iiiiiiffii,1581.73,5.48,0.333,6,10,1,64,4,1,0,12736,63,0,-1,,0,0,0,0,0,0,552960,0,0,14080,11040,0,1440,245760,15360,4,10867,1376,421,32,0,8800,0,1246229,0,1536720,0,2880,32,1024,15360,13154630,717609,26192,920128,88280,310294,88718,122880,61440,44257536,615274,106271
1200c1afacf999c0,_Z22gemm_kernel1x1_tex_valIfLb1ELb0ELb0ELb0ELb0EEvPT_iiiiiiiiS0_S0_,436.928,5.56,1,4,60,1,16,16,1,0,2176,17,0,-1,,0,0,0,0,0,0,61440,0,0,0,0,0,128,153600,9600,15,0,5848,0,0,0,0,0,357120,0,326128,0,272,136,4352,10880,10528667,237125,0,595724,7680,102621,63389,87040,38184,10743040,344780,74185
1200c1afad004bc0,_Z24fermiSgemm_v2_kernel_valILb1ELb0ELb0EEvPfPKfS2_iiiiiiffii,1581.63,9.64,0.333,6,10,1,64,4,1,0,12736,63,0,-1,,0,0,0,0,0,0,552960,0,0,11264,8832,0,1152,307200,19200,5,13514,1720,615,48,0,8800,0,1246298,0,1229376,0,2304,32,1024,15360,13157440,714982,26796,920064,88368,310653,88958,122880,76800,39340032,614880,106691
1200c1afad187540,_Z22gemm_kernel1x1_tex_valIfLb1ELb0ELb0ELb0ELb0EEvPT_iiiiiiiiS0_S0_,437.024,41.8,1,4,60,1,16,16,1,0,2176,17,0,-1,,0,0,0,0,0,0,61440,0,0,0,0,0,136,174080,10880,17,0,5848,0,0,0,0,0,337288,0,326128,0,272,128,4096,10240,10505858,249349,0,594000,7680,102661,7879,92160,43900,11049984,206948,11624
1200c1afada15380,memcpyDtoH,5240.64,6415.4,,,,,,,,,,,0,0,2457600,0
1200c1afae0e0320,_Z9matrixMulILi32EEvPfS0_S0_ii,4192.35,34.88,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2446708,55040,2431392,0,1376,1376,44032,0,76636382,2395311,3072000,0,76800,853111,86441,0,0,77804544,1279334,106800
1200c1afae56d440,_Z9matrixMulILi32EEvPfS0_S0_ii,4188.77,8.36,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2446493,55040,2431392,0,1376,1376,44032,0,76575503,2393157,3072000,0,76800,845225,76811,0,0,77804544,1264260,95019
1200c1afae96c620,_Z9matrixMulILi32EEvPfS0_S0_ii,4192.1,5.24,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2445688,55040,2431392,0,1376,1376,44032,0,76636473,2392237,3072000,0,76800,862554,76811,0,0,77804544,1264151,95037
1200c1afaed6c500,_Z9matrixMulILi32EEvPfS0_S0_ii,4187.65,4.68,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2446170,55040,2431392,0,1376,1376,44032,0,76590322,2392484,3072000,0,76800,873495,76811,0,0,77804544,1264991,95082
1200c1afaf16b2a0,_Z9matrixMulILi32EEvPfS0_S0_ii,4189.63,4.68,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2445841,55040,2431392,0,1376,1376,44032,0,76483396,2391467,3072000,0,76800,852453,76812,0,0,77804544,1256668,95154
1200c1afaf56a7e0,_Z9matrixMulILi32EEvPfS0_S0_ii,4186.14,4.6,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2446200,55040,2431392,0,1376,1376,44032,0,76528305,2392360,3072000,0,76800,859031,76811,0,0,77804544,1263220,95076
1200c1afaf968f80,_Z9matrixMulILi32EEvPfS0_S0_ii,4188.38,4.56,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,32028,0,0,0,0,0,2446282,55040,2431392,0,1376,1344,43008,0,76574768,2390598,3072000,0,76800,860976,131677,0,0,77804544,1327504,168965
1200c1afafd67fc0,_Z9matrixMulILi32EEvPfS0_S0_ii,4185.89,4.72,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2445661,55040,2436657,0,1376,1376,44032,0,76558964,2393126,3072000,0,76800,842478,86453,0,0,77804544,1292289,105968
1200c1afb0166680,_Z9matrixMulILi32EEvPfS0_S0_ii,4185.89,4.56,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2446291,55040,2431392,0,1376,1376,44032,0,76611931,2393333,3072000,0,76800,841909,76811,0,0,77804544,1264658,95104
1200c1afb0564d00,_Z9matrixMulILi32EEvPfS0_S0_ii,4186.34,4.52,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2446770,55040,2431392,0,1376,1376,44032,0,76563374,2392180,3072000,0,76800,844917,97992,0,0,77804544,1322008,119418
1200c1afb0963520,_Z9matrixMulILi32EEvPfS0_S0_ii,4184.77,4.64,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100834,55071,43,0,30272,0,0,0,0,0,2446745,55040,2431392,0,1376,1376,44032,0,76583598,2393509,3072000,0,76800,842310,98866,0,0,77804544,1310501,119733
1200c1afb0d61740,_Z9matrixMulILi32EEvPfS0_S0_ii,4187.68,4.56,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2444516,55040,2431392,0,1376,1376,44032,0,76570475,2394096,3072000,0,76800,842540,76813,0,0,77804544,1256971,95146
1200c1afb11604c0,_Z9matrixMulILi32EEvPfS0_S0_ii,4186.08,4.56,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2446406,55040,2431392,0,1376,1376,44032,0,76524862,2394015,3072000,0,76800,845385,76811,0,0,77804544,1264210,95162
1200c1afb155ec20,_Z9matrixMulILi32EEvPfS0_S0_ii,4187.74,4.56,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2446299,55040,2431392,0,1376,1376,44032,0,76635851,2390970,3072000,0,76800,843985,76810,0,0,77804544,1263817,95168
1200c1afb195d9e0,_Z9matrixMulILi32EEvPfS0_S0_ii,4184.86,4.56,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2445306,55040,2431392,0,1376,1376,44032,0,76538572,2392659,3072000,0,76800,842400,76811,0,0,77804544,1264689,95143
1200c1afb1d5bc60,_Z9matrixMulILi32EEvPfS0_S0_ii,4186.18,4.56,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2447034,55040,2431392,0,1376,1376,44032,0,76557711,2392535,3072000,0,76800,843797,76811,0,0,77804544,1264457,95083
1200c1afb215a400,_Z9matrixMulILi32EEvPfS0_S0_ii,4189.18,4.52,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2446021,55040,2431392,0,1376,1376,44032,0,76579890,2392762,3072000,0,76800,844997,76812,0,0,77804544,1259004,95034
1200c1afb2559760,_Z9matrixMulILi32EEvPfS0_S0_ii,4188.42,4.56,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2445805,55040,2431392,0,1376,1376,44032,0,76538256,2394201,3072000,0,76800,844925,76811,0,0,77804544,1264231,95067
1200c1afb29587a0,_Z9matrixMulILi32EEvPfS0_S0_ii,4188.16,4.52,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2446485,55040,2431392,0,1376,1376,44032,0,76611947,2393299,3072000,0,76800,842650,76810,0,0,77804544,1260465,95115
1200c1afb2d57740,_Z9matrixMulILi32EEvPfS0_S0_ii,4188.19,4.56,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2446793,55040,2431392,0,1376,1376,44032,0,76556801,2393580,3072000,0,76800,842399,76811,0,0,77804544,1264533,95014
1200c1afb31566a0,_Z9matrixMulILi32EEvPfS0_S0_ii,4186.18,4.64,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2446201,55040,2431392,0,1376,1376,44032,0,76543880,2390970,3072000,0,76800,845208,76811,0,0,77804544,1263960,95111
1200c1afb3554e20,_Z9matrixMulILi32EEvPfS0_S0_ii,4188.16,4.52,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2445776,55040,2431392,0,1376,1376,44032,0,76597585,2390944,3072000,0,76800,842777,76812,0,0,77804544,1259842,95058
1200c1afb3953da0,_Z9matrixMulILi32EEvPfS0_S0_ii,4187.78,4.56,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2445536,55040,2431392,0,1376,1376,44032,0,76516109,2339052,3072000,0,76800,842575,76811,0,0,77804544,1264662,95057
1200c1afb3d52b60,_Z9matrixMulILi32EEvPfS0_S0_ii,4188.8,4.48,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2446267,55040,2431392,0,1376,1376,44032,0,76580791,2393343,3072000,0,76800,845021,76810,0,0,77804544,1260132,95086
1200c1afb4151d20,_Z9matrixMulILi32EEvPfS0_S0_ii,4185.86,4.52,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2445593,55040,2431392,0,1376,1376,44032,0,76565043,2394276,3072000,0,76800,842490,76811,0,0,77804544,1264044,95076
1200c1afb45503a0,_Z9matrixMulILi32EEvPfS0_S0_ii,4189.86,4.52,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2445846,55040,2431392,0,1376,1376,44032,0,76572070,2396479,3072000,0,76800,842188,76811,0,0,77804544,1263367,95039
1200c1afb494f980,_Z9matrixMulILi32EEvPfS0_S0_ii,4189.18,4.52,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2446459,55040,2431392,0,1376,1376,44032,0,76552243,2391799,3072000,0,76800,844713,76812,0,0,77804544,1260426,95114
1200c1afb4d4ecc0,_Z9matrixMulILi32EEvPfS0_S0_ii,4186.66,4.56,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2446347,55040,2431392,0,1376,1376,44032,0,76599777,2395180,3072000,0,76800,859400,76811,0,0,77804544,1264356,95042
1200c1afb514d640,_Z9matrixMulILi32EEvPfS0_S0_ii,4189.63,4.68,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2445293,55040,2431392,0,1376,1376,44032,0,76522998,2392505,3072000,0,76800,861238,92428,0,0,77804544,1294908,113446
1200c1afb554cb80,_Z9matrixMulILi32EEvPfS0_S0_ii,4191.3,39.92,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100800,55040,43,0,30272,0,0,0,0,0,2446164,55040,2431392,0,1376,1376,44032,0,76628932,2392183,3072000,0,76800,843957,81623,0,0,77804544,1271166,100985
1200c1afb594e160,_Z9matrixMulILi32EEvPfS0_S0_ii,4185.5,7.28,0.667,20,30,1,32,32,1,0,8192,25,0,-1,,0,24576000,0,0,0,0,614400,0,0,0,0,55040,1376,1100805,55047,43,0,30272,0,0,0,0,0,2445840,55040,2431392,0,1376,1376,44032,0,76603091,2392995,3072000,0,76800,873288,103383,0,0,77804544,1337831,124555
1200c1afb60ba4a0,memcpyDtoH,5864.48,6948.12,,,,,,,,,,,0,0,2457600,0
