# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR 1200fce6996df538
# CUDA_DEVICE 0 Tesla C2050
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,gridSizeZ,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,gld_inst_32bit,gld_inst_64bit,gld_inst_128bit,gst_inst_8bit,gst_inst_16bit,gst_inst_32bit,gst_inst_64bit,gst_inst_128bit,local_load,local_store,gld_request,gst_request,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,branch,l1_local_load_miss,l1_local_store_hit,divergent_branch,l1_local_store_miss,l1_global_load_hit,inst_issued,l1_global_load_miss,inst_executed,uncached_global_load_transaction,global_store_transaction,warps_launched,threads_launched,l1_shared_bank_conflict,active_warps,active_cycles,l2 read requests,l2 read texture requests,l2 write requests,l2 read misses,l2 write misses,tex cache requests,tex cache misses,threads instruction executed,dram reads,dram writes
120108f52bcf1000,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.6,4.16,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045309,4629132,128,0,128,59605,10693,0,0,110739005,112033,12641
120108f52c4a2a00,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.5,4.8,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74044895,4627880,128,0,128,52535,11120,0,0,110739005,97701,13043
120108f52cc543a0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.57,4.08,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74044799,4627882,128,0,128,56720,141,0,0,110739005,88048,180
120108f52d405d60,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.54,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74213237,4627880,128,0,128,50613,141,0,0,110739005,84847,180
120108f52dbb7720,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.47,4.12,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74063711,4627898,128,0,128,50278,142,0,0,110739005,77337,182
120108f52e3690c0,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.5,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045215,4627898,128,0,128,47281,141,0,0,110739005,86237,180
120108f52eb1aa40,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.57,4.08,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045087,4627894,128,0,128,49421,142,0,0,110739005,77287,182
120108f52f2cc400,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.57,4.04,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045117,4627896,128,0,128,49505,5298,0,0,110739005,85776,6545
120108f52fa7de00,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.47,5.76,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74045181,4627894,128,0,128,54746,10118,0,0,110739005,99781,12452
120108f53022f760,_Z12bisectKernelPfS_jS_S_PjS0_ffjjf,8065.73,4.08,0.333,1,1,1,512,1,1,0,10260,26,0,-1,,0,0,0,0,0,0,1024,0,0,0,0,832,32,255742,5752,1,0,641772,0,0,702,0,800,4848582,32,4844278,0,32,16,512,4254,74044991,4627898,128,0,128,58893,19731,0,0,110739005,129221,23884
