256	7459
255	7460
255	7460
255	7460
254	7460
254	7460
254	7461
253	7461
253	7461
253	7461
252	7462
252	7462
252	7462
251	7462
251	7462
251	7463
250	7463
250	7463
250	7463
250	7464
249	7464
249	7464
249	7464
248	7464
248	7465
248	7465
247	7465
247	7465
247	7466
246	7466
246	7466
246	7466
245	7466
245	7467
245	7467
244	7467
244	7467
244	7468
244	7468
243	7468
243	7468
243	7468
242	7469
242	7469
242	7469
241	7469
241	7469
241	7470
240	7470
240	7470
240	7470
239	7471
239	7471
239	7471
238	7471
238	7471
238	7472
237	7472
237	7472
237	7472
237	7473
236	7473
236	7473
236	7473
235	7473
235	7474
235	7474
234	7474
234	7474
234	7475
233	7475
233	7475
233	7475
232	7475
232	7476
232	7476
231	7476
231	7476
231	7477
231	7477
230	7477
230	7477
230	7477
229	7478
229	7478
229	7478
228	7478
228	7479
228	7479
227	7479
227	7479
227	7479
226	7480
226	7480
226	7480
226	7480
226	7481
226	7481
226	7481
225	7481
225	7481
225	7482
225	7482
225	7482
225	7482
225	7483
224	7483
224	7483
224	7483
224	7483
224	7484
224	7484
224	7484
223	7484
223	7484
223	7485
223	7485
223	7485
223	7485
223	7486
222	7486
222	7486
222	7486
222	7486
222	7487
222	7487
222	7487
221	7487
221	7488
221	7488
221	7488
221	7488
221	7488
221	7489
220	7489
220	7489
220	7489
220	7490
220	7490
220	7490
220	7490
219	7490
219	7491
219	7491
219	7491
219	7491
219	7492
219	7492
218	7492
218	7492
218	7492
218	7493
218	7493
218	7493
218	7493
217	7494
217	7494
217	7494
217	7494
217	7494
217	7495
217	7495
217	7495
216	7495
216	7496
216	7496
216	7496
216	7496
216	7496
216	7497
215	7497
215	7497
215	7497
215	7498
215	7498
215	7498
215	7498
214	7498
214	7499
214	7499
214	7499
214	7499
214	7499
214	7500
213	7500
213	7500
213	7500
213	7501
213	7501
213	7501
213	7501
212	7501
212	7502
212	7502
212	7502
212	7502
212	7503
212	7503
211	7503
211	7503
211	7503
211	7504
211	7504
211	7504
211	7504
210	7505
210	7505
210	7505
210	7505
210	7505
210	7506
210	7506
209	7506
209	7506
209	7507
209	7507
209	7507
209	7507
209	7507
208	7508
208	7508
208	7508
208	7508
208	7509
208	7509
208	7509
207	7509
207	7509
207	7510
207	7510
207	7510
207	7510
207	7511
206	7511
206	7511
206	7511
206	7511
206	7512
206	7512
206	7512
205	7512
205	7512
205	7513
205	7513
205	7513
205	7513
205	7514
204	7514
204	7514
204	7514
204	7514
204	7515
204	7515
204	7515
204	7515
203	7516
203	7516
203	7516
203	7516
203	7516
203	7517
203	7517
202	7517
202	7517
202	7518
202	7518
202	7518
202	7518
202	7518
201	7519
201	7519
201	7519
201	7519
201	7520
201	7520
201	7520
200	7520
200	7520
200	7521
200	7521
200	7521
200	7521
200	7522
199	7522
199	7522
199	7522
199	7522
199	7523
199	7523
199	7523
198	7523
198	7524
198	7524
198	7524
198	7524
198	7524
198	7525
197	7525
197	7525
197	7525
197	7526
197	7526
197	7526
197	7526
196	7526
196	7527
196	7527
196	7527
196	7527
196	7527
196	7528
195	7528
195	7528
195	7528
195	7529
195	7529
195	7529
195	7529
194	7529
194	7529
194	7529
194	7529
194	7529
194	7529
194	7529
193	7530
193	7530
193	7530
193	7530
193	7530
193	7530
193	7530
192	7530
192	7530
192	7530
192	7530
192	7531
192	7531
192	7531
191	7531
191	7531
191	7531
191	7531
191	7531
191	7531
191	7531
191	7531
190	7532
190	7532
190	7532
190	7532
190	7532
190	7532
190	7532
189	7532
189	7532
189	7532
189	7532
189	7533
189	7533
189	7533
188	7533
188	7533
188	7533
188	7533
188	7533
188	7533
188	7533
187	7533
187	7534
187	7534
187	7534
187	7534
187	7534
187	7534
186	7534
186	7534
186	7534
186	7534
186	7534
186	7535
186	7535
185	7535
185	7535
185	7535
185	7535
185	7535
185	7535
185	7535
184	7535
184	7535
184	7536
184	7536
184	7536
184	7536
184	7536
183	7536
183	7536
183	7536
183	7536
183	7536
183	7536
183	7536
182	7537
182	7537
182	7537
182	7537
182	7537
182	7537
182	7537
181	7537
181	7537
181	7537
181	7537
181	7538
181	7538
181	7538
180	7538
180	7538
180	7538
180	7538
180	7538
180	7538
180	7538
179	7538
179	7539
179	7539
179	7539
179	7539
179	7539
179	7539
178	7539
178	7539
178	7539
178	7539
178	7539
178	7540
178	7540
178	7540
177	7540
177	7540
177	7540
177	7540
177	7540
177	7540
177	7540
176	7540
176	7541
176	7541
176	7541
176	7541
176	7541
176	7541
175	7541
175	7541
175	7541
175	7541
175	7541
175	7542
175	7542
174	7542
174	7542
174	7542
174	7542
174	7542
174	7542
174	7542
173	7542
173	7542
173	7542
173	7543
173	7543
173	7543
173	7543
172	7543
172	7543
172	7543
172	7543
172	7543
172	7543
172	7543
171	7544
171	7544
171	7544
171	7544
171	7544
171	7544
171	7544
170	7544
170	7544
170	7544
170	7544
170	7545
170	7545
170	7545
169	7545
169	7545
169	7545
169	7545
169	7545
169	7545
169	7545
168	7545
168	7546
168	7546
168	7546
168	7546
168	7546
168	7546
167	7546
167	7546
167	7546
167	7546
167	7546
167	7547
167	7547
166	7547
166	7547
166	7547
166	7547
166	7547
166	7547
166	7547
165	7547
165	7547
165	7548
165	7548
165	7548
165	7548
165	7548
164	7548
164	7548
164	7548
164	7548
164	7548
164	7548
164	7549
164	7549
163	7549
163	7549
163	7549
163	7549
163	7549
163	7549
163	7549
162	7549
162	7549
162	7549
162	7550
162	7550
162	7550
162	7550
161	7550
161	7550
161	7550
161	7550
161	7550
161	7550
161	7550
160	7551
160	7551
160	7551
160	7551
160	7551
160	7551
160	7551
159	7551
159	7551
159	7551
159	7551
159	7552
159	7552
159	7552
158	7552
158	7552
158	7552
158	7552
158	7552
158	7552
158	7552
157	7552
157	7553
157	7553
157	7553
157	7553
157	7553
157	7553
156	7553
156	7553
156	7553
156	7553
156	7553
156	7554
156	7554
155	7554
155	7554
155	7554
155	7554
155	7554
155	7554
155	7554
154	7554
154	7554
154	7555
154	7555
154	7555
154	7555
154	7555
153	7555
153	7555
153	7555
153	7555
153	7555
153	7555
153	7555
152	7556
152	7556
152	7556
152	7556
152	7556
152	7556
152	7556
152	7556
152	7556
152	7556
152	7556
152	7557
152	7557
152	7557
151	7557
151	7557
151	7557
151	7557
151	7557
151	7557
151	7557
151	7557
151	7558
151	7558
151	7558
151	7558
151	7558
151	7558
151	7558
150	7558
150	7558
150	7558
150	7558
150	7559
150	7559
150	7559
150	7559
150	7559
150	7559
150	7559
150	7559
150	7559
150	7559
149	7559
149	7560
149	7560
149	7560
149	7560
149	7560
149	7560
149	7560
149	7560
149	7560
149	7560
149	7560
149	7561
149	7561
148	7561
148	7561
148	7561
148	7561
148	7561
148	7561
148	7561
148	7561
148	7561
148	7561
148	7562
148	7562
148	7562
148	7562
148	7562
147	7562
147	7562
147	7562
147	7562
147	7562
147	7562
147	7563
147	7563
147	7563
147	7563
147	7563
147	7563
147	7563
147	7563
146	7563
146	7563
146	7563
146	7564
146	7564
146	7564
146	7564
146	7564
146	7564
146	7564
146	7564
146	7564
146	7564
146	7564
146	7565
145	7565
145	7565
145	7565
145	7565
145	7565
145	7565
145	7565
145	7565
145	7565
145	7565
145	7566
145	7566
145	7566
145	7566
144	7566
144	7566
144	7566
144	7566
144	7566
144	7566
144	7566
144	7567
144	7567
144	7567
144	7567
144	7567
144	7567
144	7567
144	7567
143	7567
143	7567
143	7567
143	7568
143	7568
143	7568
143	7568
143	7568
143	7568
143	7568
143	7568
143	7568
143	7568
143	7568
142	7568
142	7569
142	7569
142	7569
142	7569
142	7569
142	7569
142	7569
142	7569
142	7569
142	7569
142	7569
142	7569
142	7569
141	7569
141	7569
141	7569
141	7570
141	7570
141	7570
141	7570
141	7570
141	7570
141	7570
141	7570
141	7570
141	7570
141	7570
141	7570
140	7570
140	7570
140	7570
140	7571
140	7571
140	7571
140	7571
140	7571
140	7571
140	7571
140	7571
140	7571
140	7571
140	7571
139	7571
139	7571
139	7571
139	7571
139	7571
139	7572
139	7572
139	7572
139	7572
139	7572
139	7572
139	7572
139	7572
139	7572
139	7572
138	7572
138	7572
138	7572
138	7572
138	7572
138	7573
138	7573
138	7573
138	7573
138	7573
138	7573
138	7573
138	7573
138	7573
137	7573
137	7573
137	7573
137	7573
137	7573
137	7573
137	7573
137	7574
137	7574
137	7574
137	7574
137	7574
137	7574
137	7574
137	7574
136	7574
136	7574
136	7574
136	7574
136	7574
136	7574
136	7574
136	7575
136	7575
136	7575
136	7575
136	7575
136	7575
136	7575
135	7575
135	7575
135	7575
135	7575
135	7575
135	7575
135	7575
135	7575
135	7575
135	7576
135	7576
135	7576
135	7576
135	7576
134	7576
134	7576
134	7576
134	7576
134	7576
134	7576
134	7576
134	7576
134	7576
134	7576
134	7577
134	7577
134	7577
134	7577
134	7577
133	7577
133	7577
133	7577
133	7577
133	7577
133	7577
133	7577
133	7577
133	7577
133	7577
133	7577
133	7578
133	7578
133	7578
132	7578
132	7578
132	7578
132	7578
132	7578
132	7578
132	7578
132	7578
132	7578
132	7578
132	7578
132	7578
132	7579
132	7579
132	7579
131	7579
131	7579
131	7579
131	7579
131	7579
131	7579
131	7579
131	7579
131	7579
131	7579
131	7579
131	7579
131	7579
131	7580
130	7580
130	7580
130	7580
130	7580
130	7580
130	7580
130	7580
130	7580
130	7580
130	7580
130	7580
130	7580
130	7580
130	7580
130	7581
129	7581
129	7581
129	7581
129	7581
129	7581
129	7581
129	7581
129	7581
129	7581
129	7581
129	7581
129	7581
129	7581
129	7581
128	7581
128	7582
128	7582
128	7582
128	7582
128	7582
128	7582
128	7582
128	7582
128	7582
128	7582
128	7582
128	7582
128	7582
127	7582
127	7582
127	7583
127	7583
127	7583
127	7583
127	7583
127	7583
127	7583
127	7583
127	7583
127	7583
127	7583
127	7583
127	7583
126	7583
126	7583
126	7583
126	7584
126	7584
126	7584
126	7584
126	7584
126	7584
126	7584
126	7584
126	7584
126	7584
126	7584
125	7584
125	7584
125	7584
125	7584
125	7585
125	7585
125	7585
125	7585
125	7585
125	7585
125	7585
125	7585
125	7585
125	7585
125	7585
124	7585
124	7585
124	7585
124	7585
124	7585
124	7586
124	7586
124	7586
124	7586
124	7586
124	7586
124	7586
124	7586
123	7586
123	7586
123	7586
123	7586
123	7586
123	7586
123	7586
123	7587
123	7587
123	7587
123	7587
122	7587
122	7587
122	7587
122	7587
122	7587
122	7587
122	7587
122	7587
122	7587
122	7587
122	7587
121	7587
121	7588
121	7588
121	7588
121	7588
121	7588
121	7588
121	7588
121	7588
121	7588
121	7588
120	7588
120	7588
120	7588
120	7588
120	7588
120	7588
120	7589
120	7589
120	7589
120	7589
120	7589
119	7589
119	7589
119	7589
119	7589
119	7589
119	7589
119	7589
119	7589
119	7589
119	7589
119	7590
119	7590
118	7590
118	7590
118	7590
118	7590
118	7590
118	7590
118	7590
118	7590
118	7590
118	7590
118	7590
117	7590
117	7590
117	7590
117	7591
117	7591
117	7591
117	7591
117	7591
117	7591
117	7591
117	7591
116	7591
116	7591
116	7591
116	7591
116	7591
116	7591
116	7591
116	7592
116	7592
116	7592
116	7592
115	7592
115	7592
115	7592
115	7592
115	7592
115	7592
115	7592
115	7592
115	7592
115	7592
115	7592
115	7592
114	7593
114	7593
114	7593
114	7593
114	7593
114	7593
114	7593
114	7593
114	7593
114	7593
114	7593
113	7593
113	7593
113	7593
113	7593
113	7594
113	7594
113	7594
113	7594
113	7594
113	7594
113	7594
112	7594
112	7594
112	7594
112	7594
112	7594
112	7594
112	7594
112	7594
112	7594
112	7595
112	7595
111	7595
111	7595
111	7595
111	7595
111	7595
111	7595
111	7595
111	7595
111	7595
111	7595
111	7595
111	7595
110	7595
110	7596
110	7596
110	7596
110	7596
110	7596
110	7596
110	7596
110	7596
110	7596
110	7596
109	7596
109	7596
109	7596
109	7596
109	7596
109	7596
109	7597
109	7597
109	7597
109	7597
109	7597
108	7597
108	7597
108	7597
108	7597
108	7597
108	7597
108	7597
108	7598
108	7598
108	7598
108	7598
107	7598
107	7598
107	7598
107	7598
107	7599
107	7599
107	7599
107	7599
107	7599
107	7599
107	7599
107	7599
106	7600
106	7600
106	7600
106	7600
106	7600
106	7600
106	7600
106	7600
106	7600
106	7601
106	7601
105	7601
105	7601
105	7601
105	7601
105	7601
105	7601
105	7602
105	7602
105	7602
105	7602
105	7602
104	7602
104	7602
104	7602
104	7603
104	7603
104	7603
104	7603
104	7603
104	7603
104	7603
104	7603
103	7604
103	7604
103	7604
103	7604
103	7604
103	7604
103	7604
103	7604
103	7604
103	7605
103	7605
102	7605
102	7605
102	7605
102	7605
102	7605
102	7605
102	7606
102	7606
102	7606
102	7606
102	7606
102	7606
101	7606
101	7606
101	7607
101	7607
101	7607
101	7607
100	7607
100	7607
100	7607
99	7607
99	7607
99	7608
99	7608
98	7608
98	7608
98	7608
98	7608
97	7608
97	7608
97	7609
96	7609
96	7609
96	7609
96	7609
95	7609
95	7609
95	7609
95	7610
94	7610
94	7610
94	7610
93	7610
93	7610
93	7610
93	7610
92	7611
92	7611
92	7611
92	7611
91	7611
91	7611
91	7611
90	7611
90	7611
90	7612
90	7612
89	7612
89	7612
89	7612
89	7612
88	7612
88	7612
88	7613
87	7613
87	7613
87	7613
87	7613
86	7613
86	7613
86	7613
86	7614
85	7614
85	7614
85	7614
84	7614
84	7614
84	7614
84	7614
83	7614
83	7615
83	7615
83	7615
82	7615
82	7615
82	7615
81	7615
81	7615
81	7616
81	7616
80	7616
80	7616
80	7616
80	7616
79	7616
79	7616
79	7617
78	7617
78	7617
78	7617
78	7617
77	7617
77	7617
77	7617
77	7618
76	7618
76	7618
76	7618
75	7618
75	7618
75	7618
75	7618
74	7618
74	7619
74	7619
74	7619
73	7619
73	7619
73	7619
72	7619
72	7619
72	7620
72	7620
71	7620
71	7620
71	7620
70	7620
70	7620
70	7620
70	7621
69	7621
69	7621
69	7621
69	7621
68	7621
68	7621
68	7621
67	7621
67	7622
67	7622
67	7622
67	7622
67	7622
67	7622
67	7622
67	7622
67	7623
67	7623
67	7623
67	7623
67	7623
67	7623
67	7623
67	7623
67	7624
67	7624
67	7624
67	7624
67	7624
67	7624
67	7624
67	7624
67	7624
67	7625
67	7625
67	7625
67	7625
67	7625
67	7625
67	7625
67	7625
67	7626
67	7626
67	7626
67	7626
67	7626
67	7626
67	7626
67	7626
67	7627
67	7627
67	7627
67	7627
67	7627
67	7627
67	7627
67	7627
67	7628
67	7628
67	7628
67	7628
67	7628
67	7628
67	7628
67	7628
67	7628
67	7629
67	7629
67	7629
67	7629
67	7629
67	7629
67	7629
67	7629
67	7630
67	7630
67	7630
67	7630
67	7630
67	7630
67	7630
67	7630
67	7631
67	7631
67	7631
67	7631
67	7631
67	7631
67	7631
67	7631
67	7631
67	7632
67	7632
67	7632
67	7632
67	7632
67	7632
67	7632
67	7632
67	7633
67	7633
67	7633
67	7633
67	7633
67	7633
67	7633
67	7633
67	7634
67	7634
67	7634
67	7634
67	7634
67	7634
67	7634
67	7634
67	7635
67	7635
67	7635
67	7635
67	7635
67	7635
67	7635
67	7635
67	7635
67	7636
67	7636
67	7636
67	7636
67	7636
67	7636
68	7636
68	7636
69	7637
69	7637
70	7637
70	7637
71	7637
71	7636
71	7636
72	7636
72	7636
73	7636
73	7636
74	7636
74	7636
75	7636
75	7636
76	7635
76	7635
77	7635
77	7635
78	7635
78	7635
78	7635
79	7635
79	7635
80	7635
80	7634
81	7634
81	7634
82	7634
82	7634
83	7634
83	7634
84	7634
84	7634
85	7634
85	7633
85	7633
86	7633
86	7633
87	7633
87	7633
88	7633
88	7633
89	7633
89	7632
90	7632
90	7632
91	7632
91	7632
92	7632
92	7632
92	7632
93	7632
93	7632
94	7631
94	7631
95	7631
95	7631
96	7631
96	7631
97	7631
